date,row_index,within_date_order,innovation,innovation_variance,standardized_innovation
2023-09-04,1094,2,0.0012688199222804439,0.0002464353931374334,0.28071758438319755
2023-09-04,1095,3,-0.003900772778054361,0.00011128720980613375,-0.6666442313302902
2023-09-05,1096,0,0.023598184899124103,0.007853804846236745,0.2662799991212992
2023-09-05,1097,1,0.011965004629523115,0.0012109423858320334,0.39272956281681626
2023-09-05,1098,2,0.007822109011197953,0.00025204320000095555,0.42948691926823296
2023-09-05,1099,3,-0.0001936160490357483,0.00011216009534185907,-0.5967188764703715
2023-09-06,1100,0,0.06907639463756123,0.009036495534059589,0.7266573033605551
2023-09-06,1101,1,0.016769603828234614,0.0012971312334753918,-1.1900174827033179
2023-09-06,1102,2,0.009051538332620582,0.0002579026497715442,0.2775081420095972
2023-09-06,1103,3,-8.808837312769546e-05,0.00011305317535089684,-0.4872363121047985
2023-09-07,1104,0,-0.03891307884250561,0.010451624713394137,-0.38063059200397076
2023-09-07,1105,1,-0.009400322510938558,0.0013929252314609608,0.6073058528477991
2023-09-07,1106,2,0.0012990766786675073,0.0002640293144467016,0.7106614118358964
2023-09-07,1107,3,-0.0033523467335580606,0.00011396732561377471,-0.5060086926601715
2023-09-08,1109,0,0.038170063842545544,0.0014997128106053609,0.985641170319433
2023-09-08,1110,1,0.018951224733076005,0.0002704400033602494,0.6085108431262318
2023-09-08,1111,2,0.006673736962453609,0.00011490346284316891,-0.36499503790172655
2023-09-11,1113,0,0.002915910670498279,0.0016334171182770876,0.07214822712816718
2023-09-11,1114,1,0.0019352026475889447,0.00027717773213703696,0.11665599507649203
2023-09-11,1115,2,-0.00296934033737839,0.00011688489016531071,-0.5515764966355333
2023-09-12,1117,0,-0.004936498610208281,0.0017676841863035926,-0.11741313407668114
2023-09-12,1118,1,-0.0009132008382247842,0.00028501542317131343,0.11675600268374978
2023-09-12,1119,2,-0.003795000855487979,0.00011901065968777947,-0.4520240733468444
2023-09-13,1121,0,0.009459919857907326,0.0019187083481782409,0.21596480156223166
2023-09-13,1122,1,0.009119500768708093,0.0002926963785152494,0.776868682855158
2023-09-13,1123,2,0.0017452265039902617,0.0001204350655489319,-0.2881558904815677
2023-09-14,1125,0,-0.01615656003457109,0.002089224492476853,-0.3534730802311836
2023-09-14,1126,1,0.0002583576084367739,0.0003005574463542162,0.7739348262258942
2023-09-14,1127,2,-0.0006176671664090069,0.00012162734256356797,0.029439629625176034
2023-09-15,1129,0,0.005458886726132976,0.002282439271401629,0.11426269603890749
2023-09-15,1130,1,0.009929754927750715,0.0003087520082828639,1.0828934534129393
2023-09-15,1131,2,0.0018331888599983706,0.00012276385510142052,-0.2833423798535792
2023-09-18,1132,0,-0.02297479767424814,0.0025021759005466717,-0.45929612042129125
2023-09-18,1133,1,-0.00421666426711767,0.0006526321364654817,0.9474882478848136
2023-09-18,1134,2,-0.0009032573587734877,0.00031734960871679276,0.5782640865069496
2023-09-18,1135,3,-0.004462159891148489,0.00012390220816477395,-0.5935811002965357
2023-09-19,1136,0,-0.024082996645740942,0.0027495791856545445,-0.4592798684003733
2023-09-19,1137,1,-0.00950000501961576,0.0006823158233104137,0.27206526637298667
2023-09-19,1138,2,-0.006475427299144812,0.00032460217261006004,0.05121959175820111
2023-09-19,1139,3,-0.010381356265743547,0.00012385169671301645,-1.0726117974628298
2023-09-20,1140,0,0.0031634671620790616,0.0030371074011643234,0.05740282361176165
2023-09-20,1141,1,-0.00044924225952371055,0.0007168123121612286,-0.2611562973726042
2023-09-20,1142,2,2.667456825448944e-05,0.0003340035695058708,-0.03775531783487791
2023-09-20,1143,3,-0.00894091961683001,0.0001248709747585149,-1.2812089870675558
2023-09-21,1144,0,0.004387425179432428,0.003367903557536916,0.0756014108085094
2023-09-21,1145,1,0.003865997763089851,0.0007542694628498466,0.2528934828273991
2023-09-21,1146,2,0.00392246372400204,0.00034399889757669226,0.2827097228200991
2023-09-21,1147,3,-0.004624252813797913,0.00012601713315719452,-0.9402192503821984
2023-09-22,1148,0,-0.025058300911501047,0.0037500152196874763,-0.40919950997766275
2023-09-22,1149,1,-0.011763338903173465,0.0007949875174917187,-0.08509946437231211
2023-09-22,1150,2,-0.00778686412737576,0.00035456827615749524,-0.07116137518917376
2023-09-22,1151,3,-0.010943825028512676,0.00012721671236035038,-1.0487882347732294
2023-09-25,1152,0,0.012788007883168959,0.004193231031405794,0.19748244694206435
2023-09-25,1153,1,0.0083130530859713,0.000839336212090457,0.37643487529623737
2023-09-25,1154,2,0.0076644892693813055,0.00036573978443273076,0.4549857223891797
2023-09-25,1155,3,-0.001838251977334171,0.0001284528192692743,-0.7822497570125353
2023-09-26,1156,0,-0.02774307240836346,0.004709500176260996,-0.4042659341369223
2023-09-26,1157,1,-0.009214444828811341,0.0008877441223161709,0.33188886599173684
2023-09-26,1158,2,-0.004902097159170046,0.00037755596395926057,0.2073837165331887
2023-09-26,1159,3,-0.006832378698710034,0.0001297223444128193,-0.6734742608821462
2023-09-27,1160,0,-0.027183663886915274,0.005313461965011575,-0.37292302951416634
2023-09-27,1161,1,-0.005320043516542153,0.0009407039148203174,0.7808872475560678
2023-09-27,1162,2,0.0008797564853279677,0.0003900664640527307,0.7931859142784502
2023-09-27,1163,3,-0.00424274981268867,0.0001310256323699545,-0.6660918070204696
2023-09-28,1164,0,0.0658631264043641,0.006023118590681809,0.8486559001839724
2023-09-28,1165,1,0.03431061090816613,0.0009987821103946718,1.1116074936004332
2023-09-28,1166,2,0.02290541514408976,0.00040332658742483926,0.5852402705786477
2023-09-28,1167,3,0.005003913000594606,0.00013236391308729325,-0.9293547397011084
2023-10-09,1168,0,0.0051503623806377075,0.006860691183460841,0.0621804486986268
2023-10-09,1169,1,0.00940341128195104,0.0010626316628624551,1.001096630772747
2023-10-09,1170,2,0.007209766930229351,0.00041739740435987313,0.46833569012925874
2023-10-09,1171,3,-0.0054342076454335225,0.000133738683641942,-1.3882195966134645
2023-10-10,1172,0,0.025808495964324635,0.007853712204693936,0.2912226870131935
2023-10-10,1173,1,0.010568161980311262,0.0011330072597228228,0.13554328796431275
2023-10-10,1174,2,0.006141471995660251,0.00043234632397519895,0.01918467145247958
2023-10-10,1175,3,-0.002687552358122368,0.00013515156545034542,-0.831103166755524
2023-10-11,1176,0,0.0644052925307953,0.009036423691233964,0.6775217855316721
2023-10-11,1177,1,0.01938066913656783,0.0012107837597223631,-0.4898609252293476
2023-10-11,1178,2,0.011362054720278722,0.0004482478531827836,-0.09300206882548662
2023-10-11,1179,3,0.0004435333516110279,0.00013660427322173714,-0.612161141753194
2023-10-12,1180,0,-0.021649868551235678,0.01045157246782367,-0.2117700044617837
2023-10-12,1181,1,-0.004080868428446037,0.0012969784205764919,0.4529325482328091
2023-10-12,1182,2,-0.0001970420496472114,0.0004651844903213191,0.39355794912997927
2023-10-12,1183,3,-0.004399931794039386,0.0001380986090760438,-0.6603412451087701
2023-10-13,1185,0,-0.014887257670808555,0.001392777763518821,-0.398908961688697
2023-10-13,1186,1,-0.00562482269260705,0.00048324775590770526,0.36525715023810074
2023-10-13,1187,2,-0.008291545628695052,0.00013963646200614523,-0.759968692303882
2023-10-16,1189,0,0.025082805683899617,0.00151091156147408,0.6452924613536392
2023-10-16,1190,1,0.015563654405019799,0.0005028280976769087,0.2574802229079926
2023-10-16,1191,2,0.0015898890967361856,0.00014254796522504014,-0.7110870470019965
2023-10-17,1193,0,-0.006354069174295374,0.0016306589619636438,-0.1573513117328985
2023-10-17,1194,1,0.0024879697330184233,0.0005240094948349905,0.79402303209684
2023-10-17,1195,2,-0.0023462862637197088,0.00014590597529214386,-0.385395446392127
2023-10-18,1197,0,0.009708320181552321,0.0017648990468579762,0.23109159850916078
2023-10-18,1198,1,0.01098060040347161,0.0005463415027034182,0.7869093457576531
2023-10-18,1199,2,-0.001301727365209053,0.00014832932516735677,-0.7569088537451195
2023-10-19,1201,0,-0.011429254403299949,0.0019159417969050433,-0.2611119474425374
2023-10-19,1202,1,0.002717413223784576,0.0005701271651008984,1.158647220880111
2023-10-19,1203,2,-0.002155751926663299,0.00015037174558494518,-0.3547372947544891
2023-10-20,1205,0,-0.008608438306188494,0.0020864851209733055,-0.1884589318758595
2023-10-20,1206,1,0.006705011729077066,0.0005956204170180314,1.4854501987166748
2023-10-20,1207,2,-0.0010395753537058156,0.00015229980889827486,-0.4137463171414131
2023-10-23,1208,0,0.06247779053672385,0.002279732699442159,1.3085300437602507
2023-10-23,1209,1,0.039550693041451764,0.0006230385920883313,1.1230477876782567
2023-10-23,1210,2,0.014670388210904647,0.00015422066971766248,-0.13830463866532003
2023-10-23,1211,3,0.003521771491013098,9.140714808984315e-05,-0.9679270366719823
2023-10-24,1212,0,0.029095442398152996,0.002499484767972856,0.5819688208482743
2023-10-24,1213,1,0.018306206925320864,0.0006510264457477151,0.5547111431542283
2023-10-24,1214,2,0.006187595597389885,0.00015344002309177922,-0.12082658765668393
2023-10-24,1215,3,-9.005170891003556e-05,8.938955339694456e-05,-0.6693299779530089
2023-10-25,1216,0,0.0031032721832849955,0.002750334263057838,0.05917348245505213
2023-10-25,1217,1,0.009973231572071427,0.000682735316937651,1.1540358759766172
2023-10-25,1218,2,0.003578117637882787,0.0001549530484645607,0.041400603352950725
2023-10-25,1219,3,0.0004401963259335999,8.934713445883354e-05,-0.3529310388650915
2023-10-26,1220,0,-0.009408601818748526,0.0030378250632247636,-0.17070400429520785
2023-10-26,1221,1,0.003455221096269362,0.0007172316372201193,1.067505091465334
2023-10-26,1222,2,0.001972264058526494,0.00015692601266220364,0.16615819683531824
2023-10-26,1223,3,-0.0015659396381247637,8.968336267634637e-05,-0.45685057686766023
2023-10-27,1224,0,-0.049797035725953204,0.003368582885810081,-0.8579853498221561
2023-10-27,1225,1,-0.020301890134186377,0.0007546871802253392,0.32716746472073877
2023-10-27,1226,2,-0.009098259666008284,0.00015905611735996772,-0.16464489281212288
2023-10-27,1227,3,-0.010922925470936411,9.011233546363901e-05,-0.904999562678566
2023-10-30,1228,0,0.06472316832552986,0.0037506545385602116,1.0568326852171368
2023-10-30,1229,1,0.03427370322265457,0.0007954041665932136,0.7472025146176756
2023-10-30,1230,2,0.009831099347583555,0.00016127501382636448,-0.39254068662319375
2023-10-30,1231,3,-0.0002271646780195799,9.05681231121757e-05,-1.1220286557670758
2023-10-31,1232,0,-0.007642602500088004,0.0041938298469871346,-0.11801463538944564
2023-10-31,1233,1,0.0009550238239402695,0.0008397523319447644,0.5783720259126074
2023-10-31,1234,2,-0.0023946996206822106,0.00016356893079853482,-0.3627347329148491
2023-10-31,1235,3,-0.006147958282958006,9.103559534780973e-05,-0.8898981155565389
2023-11-01,1236,0,0.004769194600820911,0.004710058485328076,0.06949153320338723
2023-11-01,1237,1,0.006621630503927906,0.0008881604108038669,0.6255193327319309
2023-11-01,1238,2,-1.4617928827440063e-05,0.00016593713151751867,-0.32057464679185077
2023-11-01,1239,3,-0.003858984878144893,9.15115387640342e-05,-0.7508463888788678
2023-11-02,1240,0,-0.04097011524179369,0.005313980066059851,-0.5620270586620675
2023-11-02,1241,1,-0.0114311478141071,0.0009411211820969783,0.7178170581719434
2023-11-02,1242,2,-0.006276959812399875,0.0001683820485028893,-0.30020119627625513
2023-11-02,1243,3,-0.006150062360643138,9.19954975623116e-05,-0.5471366322921075
2023-11-03,1244,0,0.032150056264555714,0.006023597037523353,0.41424166795086714
2023-11-03,1245,1,0.013639352965938649,0.0009992012430267909,0.12283718713619055
2023-11-03,1246,2,-0.00024925106863286917,0.00017090698938019276,-0.6981409056192461
2023-11-03,1247,3,-0.003370794886638981,9.248765336880379e-05,-0.7273197321529062
2023-11-06,1248,0,-0.009121200851421795,0.006861130772682109,-0.11011694917085187
2023-11-06,1249,1,0.002313327758842562,0.0010630536047006199,0.7838020855417112
2023-11-06,1250,2,-0.002600281127843461,0.00017351562663758422,-0.48059106206808105
2023-11-06,1251,3,-0.0038913714587314324,9.298834719722427e-05,-0.6048353720742955
2023-11-07,1252,0,0.04781738227997456,0.00785411396745973,0.5395568343601839
2023-11-07,1253,1,0.020763442598572733,0.0011334329988355145,0.4101359171819218
2023-11-07,1254,2,0.004260993078389133,0.00017621189752535925,-0.37575479621819535
2023-11-07,1255,3,0.0006503446628559756,9.349797437595728e-05,-0.44305028884350756
2023-11-08,1256,0,0.07534933521592022,0.009036788881832479,0.7926333783533838
2023-11-08,1257,1,0.028855412357331963,0.0012112143162593182,0.25635311623610924
2023-11-08,1258,2,0.007531938716127132,0.0001789999961571998,-0.26144114217497655
2023-11-08,1259,3,0.002499982360789868,9.401696145482498e-05,-0.390574699549464
2023-11-09,1260,0,0.043979770138513605,0.01045190254720295,0.43018501612977317
2023-11-09,1261,1,0.012013071810191832,0.0012974148339821878,-0.42168463227166647
2023-11-09,1262,2,0.002872603472817585,0.00018188438634687801,-0.10916835932308104
2023-11-09,1263,3,-0.0006715886027901935,9.454576027994148e-05,-0.32876357677815
2023-11-10,1265,0,0.005070844879783313,0.0013932210788595348,0.13585333593118784
2023-11-10,1266,1,0.004678532752542028,0.00018486981962716187,0.43431592253927864
2023-11-10,1267,2,0.002563224736079589,9.508484524698246e-05,0.1145301501783471
2023-11-13,1269,0,0.02202700964133021,0.0015150261705033025,0.5659075322434951
2023-11-13,1270,1,0.014194571665909428,0.0001881508451873334,1.0405200818510636
2023-11-13,1271,2,0.008694562455970313,9.657470679296138e-05,0.365149991969468
2023-11-14,1273,0,0.02193302618644736,0.001634698508449473,0.5424749943438157
2023-11-14,1274,1,0.015402707908903947,0.00019222286544786293,1.2199950374604707
2023-11-14,1275,2,0.008727083007859977,9.809962578303857e-05,0.3042461254140614
2023-11-15,1277,0,0.003876710513002528,0.0017688719231588627,0.09217543115516255
2023-11-15,1278,1,0.007603585369319304,0.00019586792012599898,0.8739707027689644
2023-11-15,1279,2,0.004693681064485429,9.901690336327821e-05,0.271530844319083
2023-11-16,1281,0,0.01779825670613218,0.0019198506138499729,0.4062035811260618
2023-11-16,1282,1,0.013876415686442479,0.00019944638510452562,1.205755850572658
2023-11-16,1283,2,0.0062757507101809246,9.973718532485573e-05,0.06603366753307496
2023-11-17,1285,0,-0.00816692536700386,0.002090327639297151,-0.17862876898475855
2023-11-17,1286,1,0.00623572868841823,0.0002030983413698344,1.1220303557344322
2023-11-17,1287,2,0.0035934013360679282,0.00010040620847791339,0.27755175746361554
2023-11-20,1288,0,-0.0047653064651039245,0.0022835042675582425,-0.0997217571303474
2023-11-20,1289,1,0.00236391825965682,0.000524656589314465,0.6125727326702654
2023-11-20,1290,2,0.007795542443583048,0.00020687239096933208,1.0571299095533644
2023-11-20,1291,3,0.0031678842661936792,0.00010106911211613909,0.059294118905456265
2023-11-21,1292,0,0.03154951887259075,0.0024999180817595937,0.6310007156301681
2023-11-21,1293,1,0.00854557554159864,0.0005444428466108535,-0.7370572473569278
2023-11-21,1294,2,0.009535674542045191,0.00020901673077795713,0.5049685752096108
2023-11-21,1295,3,0.0036425173065243524,0.00010049096593078705,0.001317295971554154
2023-11-22,1296,0,-0.006940732437005527,0.002750808640386299,-0.13233511920271648
2023-11-22,1297,1,-0.008321129466056839,0.0005680568694817823,-0.723041688976336
2023-11-22,1298,2,-0.007477373380080348,0.0002129122312552787,-0.5703015977463481
2023-11-22,1299,3,-0.0035591136386891858,0.00010099013554501398,0.0071416929561253385
2023-11-23,1300,0,-0.03450674702760661,0.0030383181539616277,-0.6260188288463643
2023-11-23,1301,1,-0.019432716009953672,0.0005934989882306062,-0.6647529776411364
2023-11-23,1302,2,-0.00897781554662661,0.0002170773008232687,0.09026202772669016
2023-11-23,1303,3,-0.00717821623395142,0.00010161490697768076,-0.22745779811417366
2023-11-24,1304,0,0.0423593593922951,0.0033690888833609422,0.7297820031886335
2023-11-24,1305,1,0.018052601839424642,0.000620902712394132,0.09249097387455638
2023-11-24,1306,2,0.011096889997956862,0.00022143711968373317,0.21000576872170082
2023-11-24,1307,3,0.003077987870549373,0.00010227855613130428,-0.3877291433478919
2023-11-27,1308,0,0.0006706666899964492,0.0037511707362825916,0.010950232008684956
2023-11-27,1309,1,0.006892930770031537,0.0006504590787348213,0.8978684999676627
2023-11-27,1310,2,0.006256836388530841,0.0002259820092019199,0.5402934703090996
2023-11-27,1311,3,0.004515684055912624,0.00010296147624752855,0.1988762225704171
2023-11-28,1312,0,0.05826101404192669,0.004194354169888784,0.8995918032280066
2023-11-28,1313,1,0.022599008214541333,0.0006823923197052402,0.007987351353722442
2023-11-28,1314,2,0.015113281802889476,0.0002307175778436272,0.45613155365205255
2023-11-28,1315,3,0.008446984290506979,0.00010365953586322805,0.18250066658020236
2023-11-29,1316,0,-0.0008928037743658052,0.0047105889233888185,-0.01300823620621447
2023-11-29,1317,1,4.408657777949833e-05,0.0007169581651723259,0.05119000136130667
2023-11-29,1318,2,0.002366403522603133,0.00023565362287066477,0.340072160453532
2023-11-29,1319,3,0.0026541380941128992,0.00010437224427854207,0.2933844928096371
2023-11-30,1320,0,0.04269455959251093,0.005314514558792961,0.5856534924541972
2023-11-30,1321,1,0.011360813978354003,0.0007544470751128892,-0.5569120427578677
2023-11-30,1322,2,0.0148600194677592,0.0002408015304411579,1.1857181788997295
2023-11-30,1323,3,0.0109052174392808,0.00010509996343024914,0.8604133978206047
2023-12-01,1324,0,0.0012553761720443118,0.006024133467223271,0.016174340758818864
2023-12-01,1325,1,-0.0032503947523221353,0.0007951893396162705,-0.49686071318047625
2023-12-01,1326,2,0.006565999395476278,0.000246173727361409,1.0826507737117856
2023-12-01,1327,3,0.007006245340358942,0.0001058432690475138,0.8934343178535145
2023-12-04,1328,0,0.10841688654313733,0.006861666985019462,1.3088266002680358
2023-12-04,1329,1,0.03086093988984088,0.0008395614147927606,-0.7778929882063722
2023-12-04,1330,2,0.022889747789688213,0.000251783620198417,0.9536879576505382
2023-12-04,1331,3,0.015130624244759533,0.00010660280863745647,0.8581401062946697
2023-12-05,1332,0,-0.050986686632257805,0.007854647800140994,-0.5752987523612642
2023-12-05,1333,1,-0.007778784847544622,0.0008879934996587569,1.1820749116291642
2023-12-05,1334,2,0.011762425367340908,0.0002576456518225685,2.343470308460333
2023-12-05,1335,3,0.013446015967784539,0.00010737927048861969,1.5115811774837529
2023-12-06,1336,0,-0.01593536938076004,0.009037318196317406,-0.16762637295692098
2023-12-06,1337,1,-0.007181448894805466,0.0009409785509944827,-0.29343410427298877
2023-12-06,1338,2,0.010047518215493004,0.00026377539123535287,1.8666462053656327
2023-12-06,1339,3,0.008430082044887727,0.00010817337643935005,1.0083118835771694
2023-12-07,1340,0,-0.09832882166329646,0.010452425261564625,-0.9617723764535913
2023-12-07,1341,1,-0.035226473909962024,0.000999083023033519,-0.7593415009833601
2023-12-07,1342,2,-0.023020119145085574,0.00027018963887517477,-0.9680044191427407
2023-12-07,1343,3,-0.01922269568555216,0.00010898587934616251,-1.2463485010382085
2023-12-08,1345,0,-0.017708617545687897,0.0010629596948322421,-0.5431580992924527
2023-12-08,1346,1,-0.004681619624184183,0.000276906544587008,0.48709611615756876
2023-12-08,1347,2,-0.010050546928413989,0.0001098175612630103,-0.9961919371099571
2023-12-11,1349,0,0.0067283741797497,0.001145645254445821,0.19878566148180063
2023-12-11,1350,1,0.005119528045183213,0.0002839555253503863,0.2878279231865976
2023-12-11,1351,2,-0.003218275996137006,0.0001117498178560933,-0.7787491860482164
2023-12-12,1353,0,-0.007362551880353762,0.001223748191207857,-0.21046618873142492
2023-12-12,1354,1,-0.0008918978018736959,0.0002921377616238051,0.3192043167215897
2023-12-12,1355,2,-0.006494330669734011,0.00011408958042050175,-0.8066502730223283
2023-12-13,1357,0,0.005530559920609215,0.0013102036613738982,0.15279167701513247
2023-12-13,1358,1,0.007245079588719939,0.0003002351157750224,0.6550266501893591
2023-12-13,1359,2,0.0008889636630900069,0.00011559828829158853,-0.2729902166674235
2023-12-14,1361,0,-0.002237673727634279,0.0014062533395911344,-0.05967122854939855
2023-12-14,1362,1,4.0763632955931675e-05,0.0003085121044389999,0.13344877578773284
2023-12-14,1363,2,-0.0035057330598039995,0.00011676312356340385,-0.48055512391243255
2023-12-15,1365,0,0.023623555294711628,0.0015132936847729954,0.6072725474870895
2023-12-15,1366,1,0.012421868369346504,0.00031712890373194303,0.3490505696063499
2023-12-15,1367,2,0.000532340606319712,0.00011781362700806873,-0.7310012258612664
2023-12-18,1368,0,-0.034791855242792345,0.0016329573895931932,-0.8609742474828622
2023-12-18,1369,1,-0.016632645576185153,0.0006531745273778671,0.5933836193115629
2023-12-18,1370,2,-0.012494849509855183,0.0003261673260679406,0.029642858308846068
2023-12-18,1371,3,-0.011736505540753332,0.00011883813596752438,-0.8956995410436721
2023-12-19,1372,0,-0.002322615650885561,0.0017624706131375988,-0.0553243609333439
2023-12-19,1373,1,0.0014699752826466354,0.0006825000103315216,0.3842338065699765
2023-12-19,1374,2,-0.003211422234521668,0.00033401655866303193,-0.46020632378974224
2023-12-19,1375,3,-0.007698009267036462,0.00011906651906420782,-1.0339333934823651
2023-12-20,1376,0,-0.01778384843253044,0.0019135327464039663,-0.4065442275309151
2023-12-20,1377,1,-0.011599885244999008,0.0007170253884651572,-0.153620952731177
2023-12-20,1378,2,-0.009489931696827153,0.0003440023132082163,-0.3139538904657367
2023-12-20,1379,3,-0.0079730043842001,0.00012003824207525473,-0.5467614008105722
2023-12-21,1380,0,0.024728569854193368,0.0020841032590741366,0.5416757381827013
2023-12-21,1381,1,0.020950520375825222,0.0007544805760396738,0.8931589755461782
2023-12-21,1382,2,0.009021202244355434,0.00035456867002606695,-0.36137843973440675
2023-12-21,1383,3,0.0026211977179853435,0.00012106885242727639,-0.4184576191606291
2023-12-22,1384,0,-0.036878292327443676,0.0022773835823077294,-0.7727743701425411
2023-12-22,1385,1,-0.016840207902871426,0.0007951877871149712,0.5647515737753223
2023-12-22,1386,2,-0.014277573962310362,0.00036573946839095397,-0.29273610175154446
2023-12-22,1387,3,-0.006108000934529109,0.0001221334572792738,-0.061653924525934295
2023-12-25,1388,0,0.012213425551695078,0.002497194520132084,0.244405684574
2023-12-25,1389,1,0.013214472178510114,0.0008395220163417257,0.8599331509201306
2023-12-25,1390,2,0.011312284111577413,0.00037755626798423715,0.681303679334242
2023-12-25,1391,3,0.0056246240226663115,0.00012322568301449503,0.06025861436594559
2023-12-26,1392,0,-0.009608154163604127,0.0027481150097689393,-0.18328313750630812
2023-12-26,1393,1,0.0012937386993548752,0.0008879130339423521,0.889676671161609
2023-12-26,1394,2,-0.003635842340583414,0.00039006822119407795,-0.3529839044655121
2023-12-26,1395,3,-0.001036591338423939,0.00012434426961288158,-0.10275853595696648
2023-12-27,1396,0,0.018964111523391024,0.0030356518899975564,0.34419655299901925
2023-12-27,1397,1,0.012290092328318694,0.0009408537325641787,0.27634774596886086
2023-12-27,1398,2,0.004195018339446254,0.0004033304654993895,-0.4112096138543568
2023-12-27,1399,3,0.003569035031881715,0.0001254895740571234,0.13893481735998295
2023-12-28,1400,0,-0.056462269260970026,0.0033664519398780186,-0.9731328189261345
2023-12-28,1401,1,-0.02809518980451406,0.0009989106586006595,0.24454498886792236
2023-12-28,1402,2,-0.024844633885806114,0.00041740405246930263,-0.9842178777936137
2023-12-28,1403,3,-0.01239296477335218,0.0001266624872702517,-0.3977112670987386
2023-12-29,1404,0,-0.035297679641341125,0.0037485673601062993,-0.5765188312070743
2023-12-29,1405,1,-0.015876151169618484,0.0010627367748240616,0.3286349995213475
2023-12-29,1406,2,-0.017743540534013873,0.00043235642511740146,-1.0433819755972562
2023-12-29,1407,3,-0.009259130000364942,0.00012786410833191727,-0.4276021693957145
2024-01-02,1408,0,0.0805712968538532,0.004191789166999678,1.244459130695137
2024-01-02,1409,1,0.04436352942091085,0.0011330868046978762,0.47300175786023285
2024-01-02,1410,2,0.018125495667763718,0.0004482621387462556,-1.0843676367331698
2024-01-02,1411,3,0.006486035631577729,0.00012909565134101197,-0.4175958906138263
2024-01-03,1412,0,-0.015017880449835385,0.00470806720636856,-0.21887054330381708
2024-01-03,1413,1,0.0034834454953974556,0.0012108356814524786,1.4786993235698533
2024-01-03,1414,2,-0.0030068194542985545,0.00046520373992046303,-0.33126376400191426
2024-01-03,1415,3,-0.0012053650657949545,0.00013035842155223966,-0.28714857011872646
2024-01-04,1416,0,0.013522985380086562,0.005312040996592728,0.18554184440733584
2024-01-04,1417,1,0.008154047818730555,0.001297000779688476,0.21843286957696487
2024-01-04,1418,2,0.007886782617611629,0.0004832727909516874,0.49122378599636984
2024-01-04,1419,3,0.0018495853762362409,0.0001316538113003776,-0.1884673884554786
2024-01-05,1420,0,-0.020603505140026578,0.0060217128004576076,-0.26551012741401153
2024-01-05,1421,1,0.005968745622993987,0.0013927687811916356,2.12144747364925
2024-01-05,1422,2,0.006709189551564783,0.0005025710525761282,0.9559352144369723
2024-01-05,1423,3,0.001999854195181534,0.0001329833011284274,-0.38580208768859287
2024-01-08,1424,0,0.2573000325434657,0.00685930375378682,3.1067036199499034
2024-01-08,1425,1,0.13083423719124013,0.001499528239264782,1.723437955631832
2024-01-08,1426,2,0.0790001733745373,0.0005232118482364858,1.046482994544849
2024-01-08,1427,3,0.02962579694577252,0.0001343484619234387,-0.5732665012227122
2024-01-09,1428,0,-0.06915256530138539,0.007852346274287332,-0.7803843906019758
2024-01-09,1429,1,-0.006959189216773881,0.0016189091726249122,3.2302845568439444
2024-01-09,1430,2,-0.002426653946881574,0.000545321640236508,0.8763108098848941
2024-01-09,1431,3,-0.004758989109013994,0.00013575095687498161,-1.0837915871443198
2024-01-10,1432,0,-0.038721470152006665,0.009035082307863854,-0.40736694052219946
2024-01-10,1433,1,-0.0036174074346640717,0.0017528313574897035,1.77800580632977
2024-01-10,1434,2,-0.0036577354884111055,0.0005690418544907202,0.11167367525836182
2024-01-10,1435,3,-0.008306938146221157,0.0001371925429360352,-1.3424452829105764
2024-01-11,1436,0,-0.05357193138702275,0.010450258541242527,-0.5240512803554191
2024-01-11,1437,1,-0.018544304542269935,0.0019035634155069175,0.5377953132513178
2024-01-11,1438,2,-0.021385744295426536,0.0005945309978661191,-1.4931575412429525
2024-01-11,1439,3,-0.02028945762773728,0.00013867507172931189,-1.9902422392976105
2024-01-12,1441,0,0.03352859963221182,0.002073795342132842,0.7362621378926671
2024-01-12,1442,1,0.015357446129137885,0.0006219671207769762,-0.3030462885734717
2024-01-12,1443,2,0.001071287118491698,0.00014020048994384788,-0.7477514510458937
2024-01-15,1445,0,0.04250028898350344,0.0022794670628267636,0.8901746499518045
2024-01-15,1446,1,0.019446833993885162,0.000651816155099647,-0.3121949070347318
2024-01-15,1447,2,0.004383780844870655,0.00014323113231294094,-0.4462476419288409
2024-01-16,1449,0,0.0358921388383909,0.0024992993247029394,0.7179433928582457
2024-01-16,1450,1,0.020890559588597445,0.000684257959575091,0.38788998380622836
2024-01-16,1451,2,0.004771301168142939,0.0001462799094117241,-0.40666441045395263
2024-01-17,1453,0,0.1807878398041785,0.0027501931426438713,3.447367778324093
2024-01-17,1454,1,0.11692223905803062,0.0007190143051436051,3.770595360531686
2024-01-17,1455,2,0.03255484346164243,0.0001484945014576448,-1.339007209961307
2024-01-18,1457,0,-0.03631754398696829,0.0030376901702904285,-0.6589382729284861
2024-01-18,1458,1,-0.00860065162878862,0.0007565624632485336,1.1834566728067362
2024-01-18,1459,2,-0.00459541041654267,0.00015042886049541435,-0.1871415704518406
2024-01-19,1461,0,0.010341572842304525,0.0033684443434653937,0.17818531426241283
2024-01-19,1462,1,6.831343677789203e-05,0.0007973178213092714,-0.639565637537329
2024-01-19,1463,2,-0.003465317656020206,0.00015230274735244089,-0.48442553768218266
2024-01-22,1465,0,0.24811644658457033,0.0008416873096410898,8.552245577608515
